Symbol,Date,Open,High,Low,Close,Volume
AAB.TO,08 Feb 2019,0.06,0.06,0.06,0.06,5000
AAV.TO,08 Feb 2019,1.98,1.98,1.88,1.9,251628
ABT.TO,08 Feb 2019,8.48,8.73,8.48,8.69,229990
ABX.TO,08 Feb 2019,17.76,18.22,17.74,18.07,7463307
AC.TO,08 Feb 2019,31.05,31.5,30.9,31.36,1013491
ACB.TO,08 Feb 2019,10.3,10.42,9.91,9.95,15973090
ACB.WT.TO,08 Feb 2019,6.54,6.59,6.11,6.23,80031
ACD.TO,08 Feb 2019,9.56,9.56,9.55,9.55,400
ACI.TO,08 Feb 2019,16.68,16.86,16.68,16.86,11869
ACO.X.TO,08 Feb 2019,41.96,42.34,41.8,42.03,89856
ACO.Y.TO,08 Feb 2019,42.25,42.25,42.25,42.25,100
ACQ.TO,08 Feb 2019,10.81,10.81,10.34,10.63,100839
ACZ.UN.TO,08 Feb 2019,12,12,12,12,0
AD.TO,08 Feb 2019,19.01,19.01,18.66,18.73,112414
ADN.TO,08 Feb 2019,17.56,17.75,17.3,17.4,19511
ADVZ.TO,08 Feb 2019,25,25,25,25,100
ADVZ.U.TO,08 Feb 2019,18.85,18.85,18.85,18.85,0
ADW.A.TO,08 Feb 2019,13.65,14.04,13.56,13.99,36192
ADW.B.TO,08 Feb 2019,13.65,13.65,13.65,13.65,0
AEF.TO,08 Feb 2019,0.91,0.91,0.91,0.91,6000
AEF.WT.TO,08 Feb 2019,0.01,0.01,0.01,0.01,0
AEM.TO,08 Feb 2019,56.98,57.8,56.87,57.48,606433
AEZS.TO,08 Feb 2019,5.52,5.53,5.35,5.48,15600
AFN.TO,08 Feb 2019,53.45,53.61,52.69,53.06,135397
AFN.DB.B.TO,08 Feb 2019,100.5,100.5,100.5,100.5,0
AFN.DB.C.TO,08 Feb 2019,104,104,104,104,0
AFN.DB.D.TO,08 Feb 2019,101.2,101.2,101.2,101.2,0
AFN.DB.E.TO,08 Feb 2019,99.91,99.91,99.9,99.9,12000
AGF.B.TO,08 Feb 2019,5.41,5.41,5.34,5.36,35813
AGI.TO,08 Feb 2019,5.75,5.86,5.67,5.85,724570
AGT.TO,08 Feb 2019,17.86,17.89,17.8,17.86,97853
AHY.UN.TO,08 Feb 2019,7.48,7.48,7.47,7.47,1800
AI.TO,08 Feb 2019,13.05,13.08,13.03,13.04,107581
AI.DB.TO,08 Feb 2019,100.03,100.03,100.03,100.03,4000
AI.DB.A.TO,08 Feb 2019,101,101,101,101,0
AI.DB.B.TO,08 Feb 2019,100,100,100,100,24000
AI.DB.C.TO,08 Feb 2019,98,98,98,98,0
AI.DB.D.TO,08 Feb 2019,98,98,98,98,0
AIF.TO,08 Feb 2019,23.96,24.58,23.64,24.36,77820
AII.TO,08 Feb 2019,0.72,0.72,0.69,0.7,37600
AIM.TO,08 Feb 2019,3.68,3.76,3.61,3.66,203057
AIM.PR.A.TO,08 Feb 2019,24.69,24.95,24.69,24.95,3000
AIM.PR.B.TO,08 Feb 2019,24.65,24.94,24.65,24.92,6330
